chr,start,end,gc,mcf7rt,bin_size
2,241000000,241500000,0.506336,68.02162833824158,500000
2,241500000,242000000,0.556514,71.80085488088989,500000
2,242000000,242500000,0.486828,74.92735589942932,500000
2,242500000,243000000,0.52891,69.37650151476288,500000
20,500000,1000000,0.484514,69.21313082789612,500000
20,1000000,1500000,0.444274,61.12626081198883,500000
20,1500000,2000000,0.45031,50.87305569957733,500000
20,2000000,2500000,0.445346,57.92748582740021,500000
20,2500000,3000000,0.454594,69.39477706147004,500000
20,3000000,3500000,0.467772,73.87086876519776,500000
20,3500000,4000000,0.46873,76.82705262322997,500000
20,4000000,4500000,0.4493,65.83741405729675,500000
20,4500000,5000000,0.441064,59.64863386849976,500000
20,5000000,5500000,0.436744,58.06705697796631,500000
20,5500000,6000000,0.428256,55.658773741470334,500000
20,6000000,6500000,0.399684,38.80372473059082,500000
20,6500000,7000000,0.388866,18.348682951683045,500000
20,7000000,7500000,0.367878,20.706062841823577,500000
20,7500000,8000000,0.37193,45.06138804806137,500000
20,8000000,8500000,0.375434,53.74649395223236,500000
20,8500000,9000000,0.387286,47.34753229560089,500000
20,9000000,9500000,0.396676,45.07847728253937,500000
20,9500000,10000000,0.387276,33.71511078574371,500000
20,10000000,10500000,0.39952,35.03023929080582,500000
20,10500000,11000000,0.408626,27.23144912043,500000
20,11000000,11500000,0.3788,18.284096133438112,500000
20,11500000,12000000,0.390296,15.672354930589677,500000
20,12000000,12500000,0.386796,13.437297584033963,500000
20,12500000,13000000,0.387524,21.45241681037712,500000
20,13000000,13500000,0.398846,36.0520948909378,500000
20,13500000,14000000,0.39585,48.267111909545896,500000
20,14000000,14500000,0.368616,37.72965706472778,500000
20,14500000,15000000,0.37637,46.11311165176392,500000
20,15000000,15500000,0.382682,40.50105410370636,500000
20,15500000,16000000,0.38874,33.93181311127472,500000
20,16000000,16500000,0.406364,35.292971567390445,500000
20,16500000,17000000,0.407026,46.27148462140656,500000
20,17000000,17500000,0.40941,58.78910517528534,500000
20,17500000,18000000,0.46711,68.59423565342712,500000
20,18000000,18500000,0.423822,62.28021442962646,500000
20,18500000,19000000,0.428524,62.3405268601532,500000
20,19000000,19500000,0.424482,62.65337616259003,500000
20,19500000,20000000,0.443168,67.45639797347259,500000
20,20000000,20500000,0.418282,54.65825588726044,500000
20,20500000,21000000,0.417534,47.97371065787506,500000
20,21000000,21500000,0.41294,40.51655700349426,500000
20,21500000,22000000,0.414936,24.12931995895768,500000
20,22000000,22500000,0.398468,27.191812401988983,500000
20,22500000,23000000,0.42901,42.81182714372253,500000
20,23000000,23500000,0.45703,45.3147389370575,500000
20,23500000,24000000,0.444836,41.30687345423889,500000
20,24000000,24500000,0.43275,45.63675282187653,500000
20,24500000,25000000,0.47158,63.7962599509201,500000
20,25000000,25500000,0.4777,75.063910538208,500000
20,25500000,26000000,0.428432,55.0752017894516,500000
20,30000000,30500000,0.476644,74.50205295193481,500000
20,30500000,31000000,0.46807,72.2024929293518,500000
20,31000000,31500000,0.505718,76.05267244075013,500000
20,31500000,32000000,0.480852,68.9776083714447,500000
20,32000000,32500000,0.474442,76.38523453652954,500000
20,32500000,33000000,0.45146,75.85787151548767,500000
20,33000000,33500000,0.439038,75.35254441934204,500000
20,33500000,34000000,0.45845,73.17330424812317,500000
20,34000000,34500000,0.458276,77.21489590454101,500000
20,35000000,35500000,0.492716,75.77056854191589,500000
20,35500000,36000000,0.459792,72.66842514102173,500000
20,36000000,36500000,0.462316,66.4880189269867,500000
20,36500000,37000000,0.474632,69.67308169796753,500000
20,37000000,37500000,0.456556,70.37294433712006,500000
20,37500000,38000000,0.44548,50.952228410514834,500000
20,38000000,38500000,0.399472,35.07989188887787,500000
20,38500000,39000000,0.392482,43.75832989718628,500000
20,39000000,39500000,0.441888,61.82748395008087,500000
20,39500000,40000000,0.445,72.26791396992493,500000
20,40000000,40500000,0.422982,66.5002810376358,500000
20,40500000,41000000,0.427556,40.5899529437561,500000
20,41000000,41500000,0.415124,29.823655711421967,500000
20,41500000,42000000,0.439838,33.6655623240242,500000
20,42000000,42500000,0.461904,62.26351861630249,500000
20,42500000,43000000,0.468046,59.5663971240921,500000
20,43000000,43500000,0.469296,68.91121267495727,500000
20,43500000,44000000,0.429056,67.07294692878723,500000
20,44000000,44500000,0.436784,70.75689163911439,500000
20,44500000,45000000,0.503956,70.47441085776519,500000
20,45000000,45500000,0.44231,60.56147590867615,500000
20,45500000,46000000,0.457252,56.903517598732,500000
20,46000000,46500000,0.463464,54.88097415016937,500000
20,46500000,47000000,0.470924,58.70260416452789,500000
20,47000000,47500000,0.490982,62.27918870324707,500000
20,47500000,48000000,0.44865,72.99767896821594,500000
20,48000000,48500000,0.461988,68.67257051574707,500000
20,48500000,49000000,0.50705,73.25113262026977,500000
20,49000000,49500000,0.4823,67.93650379307556,500000
20,49500000,50000000,0.459008,62.61620355281067,500000
20,50000000,50500000,0.471472,62.72887726307678,500000
20,50500000,51000000,0.42895,50.395961066459655,500000
20,51000000,51500000,0.400804,24.05599263445664,500000
20,51500000,52000000,0.41535,28.71733640620041,500000
20,52000000,52500000,0.43852,47.66291377729034,500000
20,52500000,53000000,0.407576,47.44575010623932,500000
20,53000000,53500000,0.391808,35.9611434108963,500000
20,53500000,54000000,0.374662,21.133208742008208,500000
20,54000000,54500000,0.381076,21.539167337051392,500000
20,54500000,55000000,0.41909,37.670602716564176,500000
20,55000000,55500000,0.471684,62.28396705617523,500000
20,55500000,56000000,0.48691,55.54165395134735,500000
20,56000000,56500000,0.494938,52.75648080493927,500000
20,56500000,57000000,0.454824,54.45521789170837,500000
20,57000000,57500000,0.47701,56.92987942441559,500000
20,57500000,58000000,0.455532,51.888635546585085,500000
20,58000000,58500000,0.44838,45.92106564146423,500000
20,58500000,59000000,0.43632,45.63708044419861,500000
20,59000000,59500000,0.422272,27.08268525391769,500000
20,59500000,60000000,0.4765,27.679609257968902,500000
20,60000000,60500000,0.520832,50.65640264064789,500000
20,60500000,61000000,0.556736,74.93754861357117,500000
20,61500000,62000000,0.560744,73.72761269203185,500000
20,62000000,62500000,0.57897,77.02206057522584,500000
21,14500000,15000000,0.37331,29.20203676333618,500000
21,15000000,15500000,0.42774,48.36886169712066,500000
21,15500000,16000000,0.362074,53.92577898284149,500000
21,16000000,16500000,0.371336,68.6519511306839,500000
21,16500000,17000000,0.38064,72.85999837277221,500000
21,17000000,17500000,0.361482,61.07117811197662,500000
21,17500000,18000000,0.354022,44.61287647579956,500000
21,18000000,18500000,0.360376,37.17610128102112,500000
21,18500000,19000000,0.394768,36.67986337675476,500000
21,19000000,19500000,0.390388,23.87854159028625,500000
21,19500000,20000000,0.352752,15.662289079795835,500000
21,20000000,20500000,0.355742,16.689415080259323,500000
21,20500000,21000000,0.348108,15.683894801862715,500000
21,21000000,21500000,0.3482,16.89113674269867,500000
21,21500000,22000000,0.349952,22.81894113700485,500000
21,22000000,22500000,0.35707,41.22852122241974,500000
21,22500000,23000000,0.340268,54.924965870903016,500000
21,23000000,23500000,0.354,54.21999441527557,500000
21,23500000,24000000,0.34811,40.97905891466522,500000
21,24000000,24500000,0.34772,34.39039818504334,500000
21,24500000,25000000,0.341564,24.74394918912125,500000
21,25000000,25500000,0.364512,15.77446150925064,500000
21,25500000,26000000,0.346154,14.332272650104525,500000
21,26000000,26500000,0.35774,14.358760320487976,500000
21,26500000,27000000,0.372488,23.642485571460725,500000
21,27000000,27500000,0.398722,35.004428114265444,500000
21,27500000,28000000,0.386776,26.72353116563797,500000
21,28000000,28500000,0.37797,15.253761534143448,500000
21,28500000,29000000,0.35976,12.713021339076995,500000
21,29000000,29500000,0.36114,19.744192700437544,500000
21,29500000,30000000,0.369398,29.341766689674376,500000
21,30000000,30500000,0.394436,50.95710520946503,500000
21,30500000,31000000,0.396486,49.79598571412659,500000
21,31000000,31500000,0.374418,26.18713977545166,500000
21,31500000,32000000,0.367022,16.110931845756532,500000
21,32000000,32500000,0.3866,28.59027853136444,500000
21,32500000,33000000,0.441472,55.20588357888031,500000
21,33500000,34000000,0.448656,60.28666343019104,500000
21,34000000,34500000,0.42617,58.4661504556427,500000
21,34500000,35000000,0.436402,66.8298480403595,500000
21,35000000,35500000,0.425496,66.2500242669983,500000
21,35500000,36000000,0.44105,61.42685709819031,500000
21,36000000,36500000,0.434526,62.41200754758454,500000
21,36500000,37000000,0.403358,58.566718504570005,500000
21,37000000,37500000,0.42576,60.32603755471802,500000
21,37500000,38000000,0.462802,71.17320603211975,500000
21,38000000,38500000,0.447764,70.8945389417572,500000
21,38500000,39000000,0.41425,70.70450064785767,500000
21,39000000,39500000,0.4279,52.93970287619781,500000
21,39500000,40000000,0.41764,46.78111438426971,500000
21,40500000,41000000,0.416792,72.97474032749939,500000
21,41000000,41500000,0.434296,68.46312496090698,500000
21,41500000,42000000,0.403448,75.38270457424927,500000
21,42000000,42500000,0.418316,60.38340763784027,500000
21,43500000,44000000,0.495592,73.22136920658875,500000
21,45000000,45500000,0.501026,75.87362257382202,500000
21,45500000,46000000,0.547744,72.41255743519592,500000
21,46000000,46500000,0.522154,74.34172038409424,500000
21,46500000,47000000,0.526494,75.0360735538025,500000
21,47000000,47500000,0.493846,67.9925917033844,500000
21,47500000,48000000,0.502506,66.69952774107361,500000
22,17000000,17500000,0.414688,43.9654496144104,500000
22,17500000,18000000,0.46403,59.136313584915165,500000
22,18000000,18500000,0.481426,71.16104757989503,500000
22,18500000,19000000,0.475116,65.18879144026184,500000
22,19500000,20000000,0.52968,78.02037200219726,500000
22,20000000,20500000,0.552738,72.04489669068909,500000
22,21000000,21500000,0.493028,74.41266889073944,500000
22,21500000,22000000,0.503226,72.32333334719085,500000
22,22000000,22500000,0.473256,72.91080197044373,500000
22,22500000,23000000,0.451462,52.75595935728455,500000
22,23000000,23500000,0.47874,57.68904734641266,500000
22,23500000,24000000,0.506718,68.10959417604828,500000
22,24000000,24500000,0.500538,76.7037310831604,500000
22,24500000,25000000,0.489962,76.38268091459656,500000
22,25000000,25500000,0.475616,69.91937962635804,500000
22,25500000,26000000,0.467792,61.10044919310761,500000
22,26000000,26500000,0.44297,43.585283273666384,500000
22,26500000,27000000,0.452888,46.57191644342041,500000
22,27000000,27500000,0.45964,47.62666680823517,500000
22,27500000,28000000,0.46782,42.59872586688996,500000
22,28000000,28500000,0.462858,55.01670934362793,500000
22,28500000,29000000,0.384274,64.7077361216507,500000
22,29000000,29500000,0.444394,75.82157383673096,500000
22,29500000,30000000,0.491826,78.06964027516175,500000
22,30000000,30500000,0.45554,75.3796732929535,500000
22,30500000,31000000,0.493536,74.38780625437927,500000
22,31000000,31500000,0.48044,74.39083373898315,500000
22,31500000,32000000,0.465338,76.2959535510559,500000
22,32000000,32500000,0.46267,72.33727610203552,500000
22,32500000,33000000,0.447366,59.96081827349091,500000
22,33000000,33500000,0.454926,53.77781579794311,500000
22,33500000,34000000,0.43172,40.89453721343994,500000
22,34000000,34500000,0.437224,38.104711554412845,500000
22,34500000,35000000,0.40289,37.01058263884735,500000
22,35000000,35500000,0.431056,49.56412934580994,500000
22,35500000,36000000,0.488374,72.9511748528595,500000
22,36000000,36500000,0.421666,70.33913063053895,500000
22,36500000,37000000,0.495732,78.36010296791076,500000
22,37000000,37500000,0.494848,70.051154303833,500000
22,37500000,38000000,0.540168,76.73995609822083,500000
22,38000000,38500000,0.53479,79.87833417364502,500000
22,38500000,39000000,0.494898,77.38986708470154,500000
22,39000000,39500000,0.502472,74.69171999050903,500000
22,39500000,40000000,0.528064,79.51599245582581,500000
22,40000000,40500000,0.459384,66.4276321519928,500000
22,40500000,41000000,0.435826,71.50894026605225,500000
22,41000000,41500000,0.448704,77.0715445383606,500000
22,41500000,42000000,0.505242,79.27221606924438,500000
22,42000000,42500000,0.4849,76.31318975868226,500000
22,42500000,43000000,0.512984,76.01997175616455,500000
22,43000000,43500000,0.50286,76.68855394230651,500000
22,43500000,44000000,0.522984,68.87700943891144,500000
22,44000000,44500000,0.4727,57.50127230247497,500000
22,44500000,45000000,0.508556,57.83684907161712,500000
22,45000000,45500000,0.523744,71.73433209191894,500000
22,45500000,46000000,0.48578,75.9959097686615,500000
22,46000000,46500000,0.494102,78.13313096640015,500000
22,46500000,47000000,0.527884,79.60888162754821,500000
22,47000000,47500000,0.504496,74.8373960552063,500000
22,47500000,48000000,0.482264,58.52484574323272,500000
22,48000000,48500000,0.44871,45.44276689601135,500000
22,48500000,49000000,0.50334,48.63503381929779,500000
22,49000000,49500000,0.514158,49.21078524707031,500000
22,49500000,50000000,0.497378,54.75600919615173,500000
22,50500000,51000000,0.557058,78.31490729193115,500000
3,500000,1000000,0.365432,11.451423399957656,500000
3,1000000,1500000,0.364234,10.980024442155838,500000
3,1500000,2000000,0.36792,11.872696690889358,500000
3,2000000,2500000,0.370546,11.65581093278122,500000
3,2500000,3000000,0.383322,11.57315627497673,500000
3,3000000,3500000,0.39591,14.905858414899829,500000
3,3500000,4000000,0.392566,15.941140112262726,500000
3,4000000,4500000,0.39448,32.018194910327914,500000
3,4500000,5000000,0.42203,49.198746795784,500000
3,5000000,5500000,0.428796,40.21224780413056,500000
3,5500000,6000000,0.386574,16.676184114322663,500000
3,6000000,6500000,0.375358,12.278538905723572,500000
3,6500000,7000000,0.37142,12.644911302503584,500000
3,7000000,7500000,0.371576,11.768886141670228,500000
3,7500000,8000000,0.39053,14.551036203805925,500000
3,8000000,8500000,0.39965,31.76792271026993,500000
3,8500000,9000000,0.436992,52.8662036909256,500000
3,9000000,9500000,0.441036,58.98555801290894,500000
3,9500000,10000000,0.480202,72.06295706276703,500000
3,10000000,10500000,0.477302,71.34196994758607,500000
3,10500000,11000000,0.476906,47.68677305683899,500000
3,11000000,11500000,0.448994,52.04870234350586,500000
3,11500000,12000000,0.447062,63.695824575752255,500000
3,12000000,12500000,0.407148,61.76338170000458,500000
3,12500000,13000000,0.478046,70.6539062984314,500000
3,13000000,13500000,0.51965,72.04274073800659,500000
3,13500000,14000000,0.499662,69.13133384697723,500000
3,14000000,14500000,0.460528,69.74466669387054,500000
3,14500000,15000000,0.480022,65.9495600318451,500000
3,15000000,15500000,0.434308,70.74169793800354,500000
3,15500000,16000000,0.403824,67.51020802931977,500000
3,16000000,16500000,0.428062,51.85542214328766,500000
3,16500000,17000000,0.401118,39.487102451404574,500000
3,17000000,17500000,0.384084,24.22231446962357,500000
3,17500000,18000000,0.38197,31.44524588338852,500000
3,18000000,18500000,0.376706,17.950424916553498,500000
3,18500000,19000000,0.37022,17.628623634162903,500000
3,19000000,19500000,0.363354,14.281292787038804,500000
3,19500000,20000000,0.384698,25.47790966641426,500000
3,20000000,20500000,0.390184,31.85173423654175,500000
3,20500000,21000000,0.366664,13.807012805753708,500000
3,21000000,21500000,0.365466,12.821909390132904,500000
3,21500000,22000000,0.365508,11.561184545093536,500000
3,22000000,22500000,0.360718,13.238468699970245,500000
3,22500000,23000000,0.374048,21.857110318342208,500000
3,23000000,23500000,0.384688,35.09153745559692,500000
3,23500000,24000000,0.414328,52.30690520157624,500000
3,24000000,24500000,0.393708,53.34408586628723,500000
3,24500000,25000000,0.37696,42.24064386541748,500000
3,25000000,25500000,0.385688,28.20152761225891,500000
3,25500000,26000000,0.38915,47.00982140093994,500000
3,26000000,26500000,0.38056,25.233932191192626,500000
3,26500000,27000000,0.381284,17.540716963882446,500000
3,27000000,27500000,0.380752,34.12067298114014,500000
3,27500000,28000000,0.407486,41.86566656498718,500000
3,28000000,28500000,0.369736,26.190854118087767,500000
3,28500000,29000000,0.37797,13.14133557921982,500000
3,29000000,29500000,0.367012,12.187954727033617,500000
3,29500000,30000000,0.360958,18.2681815761776,500000
3,30000000,30500000,0.373194,32.86168961353302,500000
3,30500000,31000000,0.387772,34.23888430506134,500000
3,31000000,31500000,0.396596,42.40011518419647,500000
3,31500000,32000000,0.406796,59.02320436200714,500000
3,32000000,32500000,0.43281,70.27300597116088,500000
3,32500000,33000000,0.432226,69.37644220095825,500000
3,33000000,33500000,0.4171,68.1586208190918,500000
3,33500000,34000000,0.38578,66.0364588972168,500000
3,34000000,34500000,0.398104,46.34129847154236,500000
3,34500000,35000000,0.369822,26.002119224601746,500000
3,35000000,35500000,0.358848,22.23944129949951,500000
3,35500000,36000000,0.363032,19.512832790180205,500000
3,36000000,36500000,0.37574,22.112641847911835,500000
3,36500000,37000000,0.412452,49.07124003868866,500000
3,37000000,37500000,0.40601,68.46992622317505,500000
3,37500000,38000000,0.439738,58.910431825180055,500000
3,38000000,38500000,0.455172,63.70805791069794,500000
3,38500000,39000000,0.438452,46.80650782072448,500000
3,39000000,39500000,0.440738,58.740083859054565,500000
3,39500000,40000000,0.392088,37.630376482666016,500000
3,40000000,40500000,0.41124,41.635084952949526,500000
3,40500000,41000000,0.41847,42.60070092617035,500000
3,41000000,41500000,0.412258,38.53611208209229,500000
3,41500000,42000000,0.389122,48.18995836923981,500000
3,42000000,42500000,0.440718,62.62294929803467,500000
3,42500000,43000000,0.453982,68.48926027484131,500000
3,43000000,43500000,0.43091,62.550310946975706,500000
3,43500000,44000000,0.417262,54.71825050965119,500000
3,44000000,44500000,0.418344,45.95075640103912,500000
3,44500000,45000000,0.432856,52.84242037568664,500000
3,45000000,45500000,0.44618,60.57678465075684,500000
3,45500000,46000000,0.44233,64.75714797903443,500000
3,46000000,46500000,0.429288,63.51160504557037,500000
3,46500000,47000000,0.47544,65.80783677658845,500000
3,47000000,47500000,0.45949,73.83912704910279,500000
3,47500000,48000000,0.449316,74.22878772764588,500000
3,48000000,48500000,0.458188,76.9500126992035,500000
3,48500000,49000000,0.495126,78.9552702045288,500000
3,49000000,49500000,0.492542,77.98385050912475,500000
3,49500000,50000000,0.502218,79.19939142308044,500000
3,50000000,50500000,0.526922,80.35903596347046,500000
3,50500000,51000000,0.455024,69.97843883927155,500000
3,51000000,51500000,0.414876,60.09165553896332,500000
3,51500000,52000000,0.45793,68.0993157118988,500000
3,52000000,52500000,0.532868,79.38396092333984,500000
3,52500000,53000000,0.464294,76.9635495656433,500000
3,53000000,53500000,0.457172,78.52661236805726,500000
3,53500000,54000000,0.439628,64.65984392835236,500000
3,54000000,54500000,0.425316,44.40462287670135,500000
3,54500000,55000000,0.425644,35.39306747695923,500000
3,55000000,55500000,0.408386,35.888028174827575,500000
3,55500000,56000000,0.422664,43.51646059149933,500000
3,56000000,56500000,0.394802,52.27740449197388,500000
3,56500000,57000000,0.41368,65.9436030212555,500000
3,57000000,57500000,0.417614,66.10752294514465,500000
3,57500000,58000000,0.417552,73.53346236004639,500000
3,58000000,58500000,0.45291,72.99232068658448,500000
3,58500000,59000000,0.424038,54.92007634452057,500000
3,59000000,59500000,0.394106,37.15937188055038,500000
3,59500000,60000000,0.406528,30.443393869377136,500000
3,61000000,61500000,0.393784,46.06421840019989,500000
3,61500000,62000000,0.409708,51.059154361312864,500000
3,62000000,62500000,0.404936,32.69810641590881,500000
3,62500000,63000000,0.397432,23.44916023075104,500000
3,63000000,63500000,0.38795,22.1989572514534,500000
3,63500000,64000000,0.39807,31.56986773318863,500000
3,64000000,64500000,0.41591,47.65410011187744,500000
3,64500000,65000000,0.398782,35.70685177806092,500000
3,65000000,65500000,0.396864,26.139140929271697,500000
3,65500000,66000000,0.403602,38.97468494288254,500000
3,66500000,67000000,0.410906,49.191110123695374,500000
3,67000000,67500000,0.387824,33.657569532108305,500000
3,67500000,68000000,0.387046,29.62636323996353,500000
3,68000000,68500000,0.380412,19.113135774913783,500000
3,68500000,69000000,0.391506,28.297070596294404,500000
3,69000000,69500000,0.406638,51.85138294584656,500000
3,69500000,70000000,0.395464,45.734523035331726,500000
3,70000000,70500000,0.37463,36.60019817563629,500000
3,70500000,71000000,0.379224,55.67672552894592,500000
3,71000000,71500000,0.409164,52.681930135787965,500000
3,71500000,72000000,0.420794,58.58828268112183,500000
3,72000000,72500000,0.448076,54.04855335089874,500000
3,72500000,73000000,0.436588,62.72369637823486,500000
3,73000000,73500000,0.42006,52.42454303099823,500000
3,73500000,74000000,0.398012,39.458705329792025,500000
3,74000000,74500000,0.373422,17.838011113384248,500000
3,74500000,75000000,0.36704,13.748730358011246,500000
3,75000000,75500000,0.403692,15.474834431005478,500000
3,75500000,76000000,0.415376,18.17808692484474,500000
3,76000000,76500000,0.354898,12.315272410182953,500000
3,76500000,77000000,0.35713,12.555298971969604,500000
3,77000000,77500000,0.361624,12.450182850383758,500000
3,77500000,78000000,0.359102,14.046568222604751,500000
3,78000000,78500000,0.363436,18.94033815624237,500000
3,78500000,79000000,0.360828,26.18065195891953,500000
3,79000000,79500000,0.351912,30.05815980537033,500000
3,79500000,80000000,0.348856,38.8281581541481,500000
3,80000000,80500000,0.347592,36.552851313797,500000
3,80500000,81000000,0.347248,25.85648930704117,500000
3,81000000,81500000,0.359584,22.68442033765793,500000
3,81500000,82000000,0.360698,26.587503715488435,500000
3,82000000,82500000,0.357106,24.225578373672484,500000
3,82500000,83000000,0.350428,25.32764761727524,500000
3,83000000,83500000,0.337368,27.385119197654724,500000
3,83500000,84000000,0.341034,29.25029005600357,500000
3,84000000,84500000,0.340476,19.00532648851013,500000
3,84500000,85000000,0.353842,17.27132733538437,500000
3,85000000,85500000,0.33936,18.219303860824585,500000
3,85500000,86000000,0.341502,12.797396994844435,500000
3,86000000,86500000,0.349794,13.610580228792193,500000
3,86500000,87000000,0.354218,16.159072640605928,500000
3,87000000,87500000,0.361986,37.52762567562866,500000
3,87500000,88000000,0.360846,35.221328365066526,500000
3,88000000,88500000,0.36677,33.000943279068,500000
3,88500000,89000000,0.351828,24.61483983995819,500000
3,89000000,89500000,0.347584,33.45643511608124,500000
3,89500000,90000000,0.358242,40.38636307724762,500000
3,90000000,90500000,0.367082,28.50347059904861,500000
3,94000000,94500000,0.362448,33.60876493897247,500000
3,94500000,95000000,0.344982,37.53335231278229,500000
3,95000000,95500000,0.34571,32.58471669865418,500000
3,95500000,96000000,0.342878,39.07771092732239,500000
3,96000000,96500000,0.35637,36.81487485681152,500000
3,96500000,97000000,0.3529,32.98505961025238,500000
3,97000000,97500000,0.355672,32.30178283468628,500000
3,97500000,98000000,0.372136,33.14739592887497,500000
3,98000000,98500000,0.379522,21.50522358226776,500000
3,98500000,99000000,0.376322,19.7229278392601,500000
3,99000000,99500000,0.376336,26.588646816963195,500000
3,99500000,100000000,0.392468,54.822437209327695,500000
3,100000000,100500000,0.390786,51.57994303373718,500000
3,100500000,101000000,0.376626,33.093112137260434,500000
3,101000000,101500000,0.398706,52.709553107955934,500000
3,101500000,102000000,0.38568,56.42617427458191,500000
3,102000000,102500000,0.366256,34.72404783197022,500000
3,102500000,103000000,0.351582,19.816463716362,500000
3,103000000,103500000,0.346102,19.13575378534317,500000
3,103500000,104000000,0.34424,24.26589178486252,500000
3,104000000,104500000,0.352498,27.233513275173188,500000
3,104500000,105000000,0.354818,33.86309760544205,500000
3,105000000,105500000,0.359826,38.264988471107486,500000
3,105500000,106000000,0.366878,45.75131680408478,500000
3,106000000,106500000,0.363242,47.225842954986575,500000
3,106500000,107000000,0.377976,39.36762930064392,500000
3,107000000,107500000,0.37655,46.560027146453855,500000
3,107500000,108000000,0.397232,56.77741039137268,500000
3,108000000,108500000,0.37941,37.152653335422514,500000
3,108500000,109000000,0.38337,19.765234008487703,500000
3,109000000,109500000,0.393178,15.076239325260165,500000
3,109500000,110000000,0.354992,14.165020317119598,500000
3,110000000,110500000,0.363074,18.77467318826676,500000
3,110500000,111000000,0.368502,26.67675858885956,500000
3,111000000,111500000,0.385312,25.152017151966096,500000
3,111500000,112000000,0.389026,30.309958678661346,500000
3,112000000,112500000,0.388108,34.210217791469574,500000
3,112500000,113000000,0.403862,49.26573565840149,500000
3,113000000,113500000,0.393658,67.49974888677978,500000
3,113500000,114000000,0.401218,51.16792655191803,500000
3,114000000,114500000,0.37449,21.1617308647213,500000
3,114500000,115000000,0.35595,11.897721222885131,500000
3,115000000,115500000,0.382688,12.308315229566574,500000
3,115500000,116000000,0.378056,10.55651159867096,500000
3,116000000,116500000,0.371324,13.257958705385208,500000
3,116500000,117000000,0.369058,15.683433616203308,500000
3,117000000,117500000,0.370662,13.703959066194534,500000
3,117500000,118000000,0.36139,12.653911411334992,500000
3,118000000,118500000,0.377142,11.735723150930404,500000
3,118500000,119000000,0.395792,25.17784797095299,500000
3,119000000,119500000,0.41701,45.64797677624512,500000
3,119500000,120000000,0.395752,61.18552375359344,500000
3,120000000,120500000,0.408624,53.81676290017701,500000
3,120500000,121000000,0.366,35.84978946451569,500000
3,121000000,121500000,0.393114,53.21540479724121,500000
3,121500000,122000000,0.394314,63.45646116845703,500000
3,122000000,122500000,0.403578,69.83674729338074,500000
3,122500000,123000000,0.440184,66.15642644317627,500000
3,123000000,123500000,0.47026,72.04856068777465,500000
3,123500000,124000000,0.420278,55.44963184669495,500000
3,124000000,124500000,0.430176,59.91284207699585,500000
3,124500000,125000000,0.440476,69.55883767524719,500000
3,125000000,125500000,0.419,66.80021767342377,500000
3,125500000,126000000,0.454996,57.88361089025116,500000
3,126000000,126500000,0.476696,59.221389494499206,500000
3,126500000,127000000,0.495514,65.31511607802582,500000
3,127000000,127500000,0.489396,64.84586434368896,500000
3,127500000,128000000,0.441956,68.77574110322571,500000
3,128000000,128500000,0.497384,75.65746305213928,500000
3,128500000,129000000,0.478334,75.89017029096985,500000
3,129000000,129500000,0.48111,78.39219411885071,500000
3,129500000,130000000,0.440534,69.32954547522736,500000
3,130000000,130500000,0.385142,45.17946080155945,500000
3,130500000,131000000,0.38432,38.14205567576599,500000
3,131000000,131500000,0.394732,41.793709197517394,500000
3,131500000,132000000,0.388984,37.0977890492096,500000
3,132000000,132500000,0.3818,50.552269807342526,500000
3,132500000,133000000,0.39515,44.14304588303375,500000
3,133000000,133500000,0.42677,63.30071201875305,500000
3,133500000,134000000,0.439662,64.90818481406403,500000
3,134000000,134500000,0.439982,66.24612542604828,500000
3,134500000,135000000,0.445516,36.847239110469815,500000
3,135000000,135500000,0.40784,33.12157853993607,500000
3,135500000,136000000,0.408998,58.007406247108456,500000
3,136000000,136500000,0.394586,59.54684353004456,500000
3,136500000,137000000,0.411504,51.80955925848389,500000
3,137000000,137500000,0.3903,27.910216952587128,500000
3,137500000,138000000,0.406608,46.09171784779739,500000
3,138000000,138500000,0.425348,59.67002300541687,500000
3,138500000,139000000,0.436418,58.332015774742125,500000
3,139000000,139500000,0.427022,43.53815816808319,500000
3,139500000,140000000,0.419018,38.574052546710966,500000
3,140000000,140500000,0.420438,40.47078954755783,500000
3,140500000,141000000,0.422812,61.03859939715576,500000
3,141000000,141500000,0.41382,68.84413576446534,500000
3,141500000,142000000,0.412102,64.43060371994018,500000
3,142000000,142500000,0.376962,62.92014260295868,500000
3,142500000,143000000,0.408798,47.48920015706634,500000
3,143000000,143500000,0.391128,27.013658109695434,500000
3,143500000,144000000,0.377046,33.93847331951904,500000
3,144000000,144500000,0.354174,36.14419966600037,500000
3,144500000,145000000,0.349338,29.24529024114227,500000
3,145000000,145500000,0.348652,34.512608000831605,500000
3,145500000,146000000,0.358692,44.37872061481476,500000
3,146000000,146500000,0.365346,37.615647509857176,500000
3,146500000,147000000,0.349636,23.36750444853592,500000
3,147000000,147500000,0.368896,22.209761388996125,500000
3,147500000,148000000,0.355992,24.08787111722565,500000
3,148000000,148500000,0.361318,31.45835792958832,500000
3,148500000,149000000,0.387646,53.3551390557251,500000
3,149000000,149500000,0.405784,61.24543025675964,500000
3,149500000,150000000,0.387546,63.208746225021365,500000
3,150000000,150500000,0.394564,72.31229310816956,500000
3,150500000,151000000,0.406582,61.082478316833495,500000
3,151000000,151500000,0.374712,43.0966058857193,500000
3,151500000,152000000,0.365448,47.0212418368454,500000
3,152000000,152500000,0.364796,32.05509457201386,500000
